GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700238,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,40,78,0.513,5,22,0.227,12,18,0.667,6,32,38,23,11,4,20,20,97,-3.0
0021700238,1610612765,Detroit,Pistons,DET,pistons,240:00,39,83,0.47,8,25,0.32,14,20,0.7,11,26,37,25,10,2,19,21,100,3.0
