GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021900528,1610612764,Wizards,WAS,Washington,240.000000:00,128.2,128.0,108.6,115.2,19.5,12.8,0.4,1.82,14.9,0.395,0.72,0.57,11.013,11.0,0.582,0.622,1.0,0.2,102.42,99.5,82.92,100,0.587
0021900528,1610612743,Nuggets,DEN,Denver,240.000000:00,108.6,115.2,128.2,128.0,-19.5,-12.8,0.45,1.5,13.6,0.28,0.605,0.43,11.433,12.1,0.494,0.559,1.0,0.197,102.42,99.5,82.92,99,0.413
