gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,22,16:56,80.0,0,13,9,2,0,2,0,6,12,0.5,1,3,0.333
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,34,16:48,83.9,0,14,11,2,4,1,3,4,13,0.308,3,7,0.429
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,11,11:06,58.1,0,20,8,4,3,0,1,8,14,0.571,2,6,0.333
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,1627763,Malcolm,Brogdon,M. Brogdon,malcolm-brogdon,G,,13,15:39,74.4,0,21,7,5,0,2,0,9,14,0.643,3,4,0.75
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,202339,Eric,Bledsoe,E. Bledsoe,eric-bledsoe,G,,6,14:54,71.2,0,4,1,7,3,2,0,0,2,0.0,0,2,0.0
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,1627748,Thon,Maker,T. Maker,thon-maker,,,7,2:10,12.0,0,10,0,0,0,0,1,4,5,0.8,2,2,1.0
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,203503,Tony,Snell,T. Snell,tony-snell,,,21,2:52,15.0,0,2,1,0,0,0,0,1,1,1.0,0,0,0.0
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,24,10:40,50.7,0,13,1,1,2,0,0,5,14,0.357,2,5,0.4
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,203521,Matthew,Dellavedova,M. Dellavedova,matthew-dellavedova,,,8,2:09,11.8,0,4,0,2,0,0,0,2,5,0.4,0,0,0.0
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,1628425,Sterling,Brown,S. Brown,sterling-brown,,,23,2:26,14.9,0,4,0,1,0,0,0,1,2,0.5,0,0,0.0
0021800294,1610612749,Milwaukee,Bucks,MIL,bucks,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,,,9,5:03,23.0,0,6,0,1,0,0,0,1,4,0.25,0,0,0.0
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,201587,Nicolas,Batum,N. Batum,nicolas-batum,F,,5,13:18,69.5,0,9,1,4,3,1,0,3,7,0.429,0,3,0.0
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,101107,Marvin,Williams,M. Williams,marvin-williams,F,,2,14:14,78.0,0,21,8,4,1,1,1,8,22,0.364,2,9,0.222
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,203469,Cody,Zeller,C. Zeller,cody-zeller,C,,40,8:18,37.1,0,13,6,3,2,0,0,5,12,0.417,3,8,0.375
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,203087,Jeremy,Lamb,J. Lamb,jeremy-lamb,G,,3,14:41,73.4,0,21,8,6,0,2,0,9,12,0.75,2,5,0.4
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,202689,Kemba,Walker,K. Walker,kemba-walker,G,,15,15:01,79.5,0,22,6,5,2,2,0,8,17,0.471,6,12,0.5
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,203077,Michael,Kidd-Gilchrist,M. Kidd-Gilchrist,michael-kidd-gilchrist,,,14,7:27,40.6,0,4,5,2,4,1,2,1,8,0.125,0,2,0.0
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,1628370,Malik,Monk,M. Monk,malik-monk,,,1,8:59,43.6,0,7,1,1,3,1,0,2,6,0.333,1,3,0.333
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,2225,Tony,Parker,T. Parker,tony-parker,,,9,7:40,43.9,0,2,1,2,0,1,0,1,4,0.25,0,2,0.0
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,,,0,4:51,24.2,0,14,1,2,0,0,2,5,8,0.625,2,3,0.667
0021800294,1610612766,Charlotte,Hornets,CHA,hornets,1626163,Frank,Kaminsky,F. Kaminsky,frank-kaminsky,,,44,1:45,10.1,0,0,2,0,1,0,0,0,0,0.0,0,0,0.0
