GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500160,1610612745,Rockets,HOU,Houston,240:00,15.78,40,58,93,441,6,1,309,23,19,38,0.5,22,51,0.431,0.461,21,30,0.7,0022500160
0022500160,1610612742,Mavericks,DAL,Dallas,240:00,16.38,25,59,80,409,5,1,283,30,20,34,0.588,20,55,0.364,0.449,26,37,0.703,0022500160
