GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0022500763,1610612748,Miami,Heat,MIA,heat,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,F,,,35:55,9,18,0.5,4,11,0.364,4,8,0.5,1,4,5,2,0,1,1,2,26,-5.0,Andrew Wiggins
0022500763,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,F,,,37:10,8,18,0.444,1,5,0.2,6,10,0.6,3,8,11,5,0,0,4,4,23,0.0,Bam Adebayo
0022500763,1610612748,Miami,Heat,MIA,heat,1642276,Kel'el,Ware,K. Ware,kelel-ware,C,,,14:14,3,6,0.5,1,4,0.25,1,2,0.5,0,6,6,0,1,0,2,6,8,10.0,Kel'el Ware
0022500763,1610612748,Miami,Heat,MIA,heat,1631323,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,G,,,18:34,1,9,0.111,1,6,0.167,6,6,1.0,2,3,5,2,1,0,1,2,9,8.0,Simone Fontecchio
0022500763,1610612748,Miami,Heat,MIA,heat,1630558,Davion,Mitchell,D. Mitchell,davion-mitchell,G,,,30:53,3,3,1.0,1,1,1.0,5,6,0.833,0,2,2,5,0,0,1,4,12,-6.0,Davion Mitchell
0022500763,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,,,,30:30,1,7,0.143,1,3,0.333,6,8,0.75,1,3,4,5,2,2,1,2,9,-12.0,Jaime Jaquez Jr.
0022500763,1610612748,Miami,Heat,MIA,heat,1642857,Kasparas,Jakučionis,K. Jakučionis,kasparas-jakučionis,,,,32:14,7,12,0.583,6,10,0.6,0,0,0.0,2,1,3,1,0,0,2,0,20,-10.0,Kasparas Jakučionis
0022500763,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,,,,17:02,0,4,0.0,0,4,0.0,0,2,0.0,1,3,4,0,0,0,0,1,0,5.0,Nikola Jović
0022500763,1610612748,Miami,Heat,MIA,heat,1642066,Myron,Gardner,M. Gardner,myron-gardner,,,,6:20,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,-10.0,Myron Gardner
0022500763,1610612748,Miami,Heat,MIA,heat,1630696,Dru,Smith,D. Smith,dru-smith,,,,17:08,1,1,1.0,0,0,0.0,2,2,1.0,0,3,3,3,2,0,1,0,4,0.0,Dru Smith
0022500763,1610612748,Miami,Heat,MIA,heat,1641796,Pelle,Larsson,P. Larsson,pelle-larsson,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Pelle Larsson
0022500763,1610612748,Miami,Heat,MIA,heat,1626181,Norman,Powell,N. Powell,norman-powell,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Norman Powell
0022500763,1610612748,Miami,Heat,MIA,heat,1642443,Jahmir,Young,J. Young,jahmir-young,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jahmir Young
0022500763,1610612762,Utah,Jazz,UTA,jazz,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,,24:38,5,14,0.357,3,8,0.375,4,4,1.0,2,6,8,1,0,0,1,2,17,-6.0,Lauri Markkanen
0022500763,1610612762,Utah,Jazz,UTA,jazz,1628991,Jaren,Jackson Jr.,J. Jackson Jr.,jaren-jackson-jr,F,,,24:54,7,19,0.368,2,7,0.286,6,7,0.857,0,5,5,3,2,0,2,3,22,15.0,Jaren Jackson Jr.
0022500763,1610612762,Utah,Jazz,UTA,jazz,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,24:38,4,9,0.444,1,2,0.5,1,4,0.25,5,11,16,1,0,1,0,4,10,-3.0,Jusuf Nurkić
0022500763,1610612762,Utah,Jazz,UTA,jazz,1642846,Ace,Bailey,A. Bailey,ace-bailey,G,,,36:33,7,14,0.5,0,3,0.0,2,2,1.0,3,5,8,2,1,0,0,4,16,3.0,Ace Bailey
0022500763,1610612762,Utah,Jazz,UTA,jazz,1642268,Isaiah,Collier,I. Collier,isaiah-collier,G,,,34:27,5,9,0.556,1,2,0.5,2,2,1.0,0,3,3,9,2,0,4,4,13,0.0,Isaiah Collier
0022500763,1610612762,Utah,Jazz,UTA,jazz,1642262,Cody,Williams,C. Williams,cody-williams,,,,18:30,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,2,-2.0,Cody Williams
0022500763,1610612762,Utah,Jazz,UTA,jazz,1631246,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,,,,15:06,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,7,1,0,2,1,5,7.0,Vince Williams Jr.
0022500763,1610612762,Utah,Jazz,UTA,jazz,1629723,John,Konchar,J. Konchar,john-konchar,,,,15:37,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,0,0,3,0,1.0,John Konchar
0022500763,1610612762,Utah,Jazz,UTA,jazz,1642271,Kyle,Filipowski,K. Filipowski,kyle-filipowski,,,,23:22,4,9,0.444,0,2,0.0,8,8,1.0,3,8,11,2,2,0,1,1,16,7.0,Kyle Filipowski
0022500763,1610612762,Utah,Jazz,UTA,jazz,1641729,Brice,Sensabaugh,B. Sensabaugh,brice-sensabaugh,,,,22:15,4,10,0.4,2,7,0.286,4,4,1.0,1,3,4,2,0,0,2,1,14,-2.0,Brice Sensabaugh
0022500763,1610612762,Utah,Jazz,UTA,jazz,1641989,Elijah,Harkless,E. Harkless,elijah-harkless,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Elijah Harkless
0022500763,1610612762,Utah,Jazz,UTA,jazz,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Svi Mykhailiuk
0022500763,1610612762,Utah,Jazz,UTA,jazz,1631131,Oscar,Tshiebwe,O. Tshiebwe,oscar-tshiebwe,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Oscar Tshiebwe
